-3.394,9.205,-118.693,29.466
-3.475,9.231,-118.804,25.966
-3.383,9.089,-118.794,29.475
-3.023,9.108,-118.779,25.974
-3.028,9.303,-118.810,26.012
-3.140,9.328,-118.872,29.449
-5.206,-8.701,-117.906,25.951
-5.134,-8.938,-118.002,29.018
-5.367,-8.869,-118.027,30.937
-5.450,-8.844,-118.088,29.471
-5.305,-8.989,-118.111,1.013
-5.438,-8.748,-118.169,26.468
-5.047,-8.552,-118.137,25.982
-5.199,-8.550,-118.196,119.205
-5.049,-8.575,-118.358,28.988
-5.440,-8.781,-118.442,25.974
-5.236,-8.859,-118.441,25.989
-4.542,-8.766,-118.002,28.953
-4.881,-8.859,-118.147,29.479
-4.755,-8.885,-118.160,29.453
-4.740,-9.069,-118.213,28.998
-4.689,-8.531,-118.173,25.963
-4.552,-8.493,-118.237,11.090
-4.724,-8.911,-118.346,28.994
-4.771,-9.023,-118.390,29.977
-4.646,-8.660,-118.342,1.008
-4.871,-8.519,-118.435,29.462
6.266,-7.134,-118.145,29.447
5.971,-7.233,-118.153,25.974
6.450,-7.104,-118.196,29.031
6.311,-7.528,-118.244,28.976
6.414,-7.158,-118.232,29.486
6.329,-7.543,-118.334,61.017
6.041,-7.083,-118.269,25.963
6.325,-7.246,-118.438,29.461
6.138,-7.211,-118.530,26.457
6.064,-7.220,-118.535,58.106
6.378,-6.793,-118.052,25.962
6.451,-6.941,-118.148,29.968
6.184,-6.740,-118.219,29.466
6.273,-6.565,-118.295,26.461
6.263,-6.497,-118.336,25.976
6.015,-6.758,-118.348,27.008
6.007,-6.752,-118.463,33.698
6.127,-6.569,-118.477,25.972
6.772,-6.793,-117.918,26.480
6.634,-7.014,-118.077,6.754
6.727,-6.680,-118.051,29.463
6.899,-6.538,-118.137,25.957
6.645,-6.879,-118.173,57.907
6.946,-6.966,-118.230,29.479
6.754,-6.966,-118.217,29.987
6.751,-7.081,-118.239,25.974
6.963,-6.511,-118.285,128.590
6.602,-6.624,-118.513,26.486
4.226,-6.080,-117.942,29.591
3.998,-6.383,-118.091,26.465
4.108,-6.096,-118.121,29.429
4.112,-6.344,-118.162,2.016
4.347,-6.221,-118.207,0.158
3.987,-6.228,-118.207,28.978
4.335,-6.054,-118.252,29.000
4.021,-6.254,-118.255,30.007
4.407,-6.323,-118.288,25.978
4.065,-6.309,-118.264,26.025
4.242,-6.270,-118.285,25.966
4.476,-6.222,-118.314,28.955
4.001,-6.329,-118.331,1.009
4.139,-6.492,-118.415,25.966
4.437,-6.427,-118.433,29.471
4.083,-6.403,-118.445,25.962
4.934,-6.261,-117.960,26.001
4.780,-6.126,-117.966,1.011
4.707,-6.460,-118.192,25.967
4.680,-6.022,-118.187,28.986
4.634,-5.944,-118.260,197.753
4.774,-6.482,-118.367,29.970
4.691,-6.537,-118.413,29.468
4.947,-6.215,-118.443,28.995
4.984,-6.148,-118.489,29.469
4.004,-5.719,-118.026,25.984
4.400,-5.650,-118.189,25.981
4.400,-5.725,-118.249,29.446
3.924,-5.759,-118.229,29.450
4.251,-5.861,-118.270,25.965
4.028,-5.710,-118.375,1.069
4.485,-5.551,-118.417,29.494
4.914,-5.659,-118.277,30.986
4.858,-5.504,-118.472,28.966
4.524,-5.820,-118.482,7.655
4.806,-5.526,-118.480,25.961
4.466,-4.694,-117.982,28.978
4.078,-4.793,-118.041,24.979
4.220,-4.664,-118.127,25.971
4.193,-5.048,-118.403,32.523
4.388,-4.802,-118.427,29.483
4.256,-4.963,-118.465,29.008
1.188,-4.255,-117.966,29.477
1.196,-4.097,-117.976,144.847
1.241,-4.177,-118.094,149.155
1.117,-4.097,-118.164,31.491
1.336,-3.954,-118.178,25.979
1.224,-4.314,-118.249,30.833
1.158,-4.390,-118.292,25.973
1.573,-4.145,-118.293,29.462
1.390,-4.147,-118.302,25.961
1.465,-4.424,-118.377,29.040
1.053,-4.287,-118.361,30.453
3.877,-0.823,-118.082,25.968
3.547,-0.881,-118.184,29.474
4.064,-0.740,-118.255,25.974
3.619,-0.687,-118.243,28.969
3.952,-0.662,-118.271,26.508
3.658,-0.981,-118.320,29.440
3.704,-0.155,-117.931,1.011
3.742,-0.229,-118.089,25.958
3.961,-0.386,-118.174,28.981
4.011,-0.069,-118.194,1.010
3.836,0.010,-118.278,25.984
-1.490,0.492,-118.161,9.413
-1.420,0.422,-118.159,28.957
-0.943,0.236,-118.150,28.954
-1.225,0.092,-118.159,26.997
-1.003,0.043,-118.172,2.022
-1.021,0.332,-118.222,26.468
-5.226,1.109,-117.977,25.982
-5.340,1.347,-118.189,28.989
-5.438,1.172,-118.302,29.968
-5.190,1.349,-118.347,28.981
-4.949,1.296,-118.335,28.976
-5.476,1.107,-118.379,26.519
-5.173,1.331,-118.387,25.974
-5.277,1.276,-118.395,28.974
-5.433,1.286,-118.444,1.009
4.490,1.246,-117.996,28.955
4.238,1.373,-117.991,28.955
4.189,1.352,-118.298,175.617
3.959,1.159,-118.326,25.982
-7.370,3.523,-118.118,25.960
-7.058,3.413,-118.123,110.313
-7.199,3.146,-118.136,63.490
-7.232,3.041,-118.146,29.934
-7.476,3.345,-118.237,26.475
-7.512,3.239,-118.252,25.960
-7.195,3.287,-118.231,1.008
-7.016,3.183,-118.208,25.968
-7.421,3.259,-118.260,29.501
-7.510,3.143,-118.266,29.969
-7.089,3.550,-118.246,26.479
-6.950,3.368,-118.264,28.958
-7.458,3.164,-118.364,1.012
9.420,3.074,-118.010,155.235
9.132,3.228,-118.009,12.348
9.440,3.487,-118.146,29.001
9.194,3.158,-118.105,25.970
9.207,3.131,-118.118,59.956
9.264,3.567,-118.161,25.977
9.368,3.067,-118.249,1.009
9.454,3.283,-118.330,29.973
9.568,3.345,-118.362,29.566
9.370,3.190,-118.347,57.962
8.923,3.349,-118.310,28.974
9.431,2.987,-118.382,25.975
9.159,3.156,-118.355,58.935
9.208,3.403,-118.382,57.970
9.267,2.928,-118.371,29.469
9.438,3.282,-118.452,29.972
9.138,3.194,-118.404,29.448
9.194,3.525,-118.454,57.909
-8.893,3.773,-118.010,29.468
-8.643,3.757,-117.987,25.965
-8.715,3.875,-118.012,60.734
-8.771,3.761,-118.256,25.975
-8.634,3.895,-118.276,31.337
-8.806,3.488,-118.332,29.476
-8.701,4.056,-118.373,29.977
-8.701,3.982,-118.484,25.960
-8.572,3.790,-118.475,28.993
-8.598,3.826,-118.528,28.962
-8.401,3.654,-117.948,2.017
-8.163,3.626,-118.017,30.171
-8.204,3.669,-118.098,25.995
-7.996,3.784,-118.096,29.032
-8.345,3.988,-118.203,29.484
-8.328,3.923,-118.198,25.982
-8.361,3.981,-118.222,29.481
-8.178,3.726,-118.193,29.483
-8.094,3.953,-118.213,28.963
-8.022,4.013,-118.251,1.016
-8.408,3.849,-118.374,29.459
-8.305,3.461,-118.382,29.502
-8.382,3.814,-118.436,29.478
-8.376,3.650,-118.471,25.975
-0.912,3.747,-118.010,29.472
-0.741,3.633,-118.006,25.959
-0.669,3.673,-118.015,29.512
-0.590,3.985,-118.109,29.434
-0.720,4.073,-118.206,28.969
-0.930,3.760,-118.264,29.952
9.263,3.903,-118.039,28.969
9.182,3.958,-118.137,25.981
9.417,3.846,-118.168,1.009
9.244,3.646,-118.208,29.454
9.219,3.942,-118.317,25.967
9.104,3.592,-118.329,26.055
9.058,3.768,-118.353,25.959
9.201,4.008,-118.403,29.483
9.000,3.858,-118.438,29.459
9.686,3.900,-118.017,1.009
9.934,3.966,-118.120,25.966
9.795,3.947,-118.103,28.973
9.599,3.760,-118.081,25.955
9.987,3.966,-118.155,28.974
9.761,3.658,-118.132,29.506
9.792,3.589,-118.145,17.388
9.988,3.550,-118.253,26.014
9.891,3.735,-118.289,29.482
9.723,4.032,-118.400,29.446
9.601,3.754,-118.405,29.941
9.618,3.930,-118.426,58.022
9.621,3.715,-118.421,29.955
9.600,3.569,-118.484,28.937
9.338,4.492,-118.132,76.715
9.171,4.291,-118.111,139.924
9.150,4.172,-118.115,28.976
9.427,4.246,-118.171,28.983
9.235,4.227,-118.169,29.957
8.986,4.389,-118.157,26.968
9.515,4.403,-118.384,29.474
9.454,4.066,-118.353,28.970
9.426,4.257,-118.431,29.457
9.016,4.361,-118.453,25.157
6.852,6.335,-117.998,25.985
7.050,6.257,-118.072,29.966
6.738,6.010,-118.049,29.462
6.941,6.138,-118.084,25.983
6.601,6.506,-118.119,29.938
6.496,6.364,-118.119,25.979
6.473,6.386,-118.225,25.994
6.613,6.545,-118.294,25.946
6.582,6.479,-118.314,29.456
6.863,6.275,-118.375,25.973
6.708,6.113,-118.368,26.474
6.594,6.165,-118.373,29.462
6.651,6.106,-118.411,29.102
-7.250,7.166,-118.037,25.994
-7.364,7.250,-118.060,24.981
-7.402,7.525,-118.108,24.970
-7.397,6.983,-118.221,3.142
-7.376,6.999,-118.249,28.965
-7.145,7.269,-118.316,25.955
-5.261,7.615,-118.079,29.496
-5.206,7.916,-118.165,141.373
-5.053,8.030,-118.254,25.960
-5.329,7.843,-118.312,168.462
-5.453,7.882,-118.355,23.696
-5.407,7.953,-118.360,28.957
-5.107,7.933,-118.343,29.954
-5.191,7.944,-118.502,57.962
-0.328,7.607,-117.950,26.018
-0.233,7.828,-118.048,29.464
-0.116,7.872,-118.057,25.971
-0.343,7.778,-118.153,150.866
-0.403,7.950,-118.283,57.898
-0.126,7.821,-118.269,25.969
-0.129,8.028,-118.302,29.236
-0.139,7.656,-118.286,29.042
-0.135,7.801,-118.350,25.970
-0.235,8.379,-117.951,2.023
-0.218,8.385,-118.048,29.462
-0.331,8.466,-118.059,29.466
0.043,8.227,-118.113,29.488
-0.495,8.074,-118.178,30.021
-0.164,8.196,-118.298,26.473
0.027,8.089,-118.301,28.943
0.032,8.047,-118.296,29.457
-0.508,8.087,-118.308,25.958
-0.023,8.262,-118.333,29.977
-0.367,8.536,-118.379,1.009
-0.065,8.255,-118.445,25.962
3.076,8.647,-117.963,28.962
3.224,8.935,-118.170,29.481
3.380,8.492,-118.119,24.961
3.290,8.431,-118.183,26.471
3.092,8.699,-118.248,29.482
3.488,8.759,-118.283,29.101
3.118,8.541,-118.271,25.974
3.214,9.058,-118.362,28.975
3.068,8.860,-118.354,29.462
3.005,8.800,-118.370,28.946
-5.138,-9.195,-117.467,25.977
-5.146,-9.037,-117.491,29.508
-5.096,-9.272,-117.665,57.911
-5.323,-9.263,-117.746,15.464
-5.031,-9.327,-117.771,136.191
-5.338,-8.928,-117.754,25.987
-5.502,-9.316,-117.859,25.972
-5.122,-9.118,-117.961,28.967
-4.799,-9.392,-117.576,25.963
-4.487,-9.119,-117.632,29.515
-4.600,-9.348,-117.676,29.445
-4.954,-9.054,-117.779,29.475
-4.678,-9.031,-117.855,25.980
-4.796,-9.382,-118.016,29.518
-5.216,-8.708,-117.414,3.342
-5.106,-8.606,-117.571,26.464
-5.105,-8.640,-117.580,26.512
-5.158,-8.497,-117.596,57.962
-5.511,-8.846,-117.698,25.990
-5.341,-8.489,-117.734,29.001
-5.476,-8.805,-117.809,25.966
-5.007,-8.784,-117.784,25.002
-5.472,-8.647,-117.827,25.978
-5.189,-8.731,-117.847,24.971
-5.143,-8.742,-117.891,25.965
-4.612,-8.755,-117.428,29.581
-4.798,-8.514,-117.577,28.964
-4.874,-8.803,-117.624,63.977
-4.828,-8.471,-117.577,29.980
-4.754,-8.799,-117.621,28.957
-4.598,-8.812,-117.686,106.684
6.409,-7.310,-117.507,29.953
6.482,-7.273,-117.681,29.468
6.253,-7.370,-117.764,28.973
6.213,-7.266,-117.757,25.986
6.111,-7.289,-117.762,0.058
6.379,-7.353,-117.799,59.937
6.013,-7.462,-117.865,25.972
6.176,-7.141,-117.849,28.973
6.535,-7.325,-117.909,25.962
6.443,-7.359,-117.923,24.981
6.276,-7.086,-117.910,28.964
6.555,-7.467,-117.592,29.473
7.056,-7.273,-117.687,29.488
6.725,-7.360,-117.737,25.961
6.567,-7.062,-117.808,29.467
6.643,-7.043,-117.829,29.478
6.805,-7.256,-117.871,25.968
6.962,-7.311,-117.906,28.970
6.755,-7.392,-117.935,29.004
6.181,-6.841,-117.449,28.976
6.441,-6.808,-117.624,25.960
6.427,-6.822,-117.720,25.961
6.517,-6.701,-117.731,29.462
6.047,-6.597,-117.674,29.488
6.022,-6.625,-117.708,1.481
6.361,-6.684,-117.773,25.967
6.526,-6.780,-117.824,28.979
6.341,-6.664,-117.822,25.959
6.432,-6.734,-117.844,53.857
6.426,-6.609,-117.862,24.969
6.687,-6.816,-117.498,24.966
6.882,-6.558,-117.772,25.970
6.967,-6.877,-117.853,29.457
3.863,-5.763,-117.434,31.950
3.985,-5.694,-117.496,26.009
3.756,-5.903,-117.510,25.975
3.640,-5.811,-117.585,26.336
3.663,-6.002,-117.664,25.979
3.539,-5.475,-117.698,29.950
4.023,-5.529,-117.748,17.999
3.751,-6.038,-117.787,65.248
3.615,-5.658,-117.750,24.981
3.530,-5.852,-117.841,29.512
3.731,-5.780,-117.950,29.600
4.151,-5.657,-117.536,138.993
4.539,-5.905,-117.669,28.992
4.305,-5.445,-117.638,29.456
4.570,-5.718,-117.773,28.984
4.359,-5.899,-117.798,29.533
4.570,-5.837,-117.818,29.960
4.258,-5.411,-117.771,29.461
4.311,-5.498,-117.798,59.985
4.167,-5.831,-117.840,29.467
4.492,-5.618,-117.862,29.488
4.538,-5.653,-117.886,57.930
3.104,-5.425,-117.650,29.950
2.931,-5.294,-117.732,0.057
3.347,-5.231,-117.775,28.961
3.233,-5.441,-117.826,29.464
3.246,-5.185,-117.922,29.442
3.325,-5.436,-118.020,2.018
3.748,-5.367,-117.597,15.501
3.726,-5.054,-117.765,25.967
3.824,-5.179,-117.796,25.964
3.805,-5.042,-117.832,28.961
3.751,-5.297,-118.047,28.955
4.303,-5.304,-117.483,29.466
4.138,-5.047,-117.542,25.949
4.393,-5.176,-117.707,29.984
4.452,-5.382,-117.758,97.469
4.444,-5.228,-117.768,29.552
8.858,-1.712,-117.416,6.999
8.921,-1.881,-117.499,30.469
8.822,-1.519,-117.546,28.965
8.926,-1.844,-117.587,29.452
8.959,-1.810,-117.698,109.838
8.963,-1.663,-117.701,29.476
8.868,-1.789,-117.695,29.462
8.785,-2.050,-117.693,140.180
8.819,-1.985,-117.698,25.989
8.521,-1.935,-117.657,29.463
8.430,-1.653,-117.675,29.461
8.683,-1.432,-117.757,26.020
8.458,-1.840,-117.746,1.012
-5.371,-0.440,-117.505,28.966
-5.254,-0.379,-117.525,29.965
-5.238,-0.459,-117.526,28.964
-5.306,-0.231,-117.539,1.009
-5.255,-0.373,-117.541,29.432
-5.240,0.032,-117.552,29.568
-5.240,-0.279,-117.675,26.483
-5.136,-0.153,-117.723,1.014
-5.027,-0.133,-117.779,29.703
-5.108,-0.423,-117.919,59.956
3.827,-0.508,-117.565,29.945
3.710,-0.410,-117.558,29.459
3.634,-0.167,-117.628,29.514
4.085,-0.162,-117.708,29.474
3.812,-0.241,-117.749,29.468
3.998,-0.086,-117.830,29.478
3.727,-0.263,-117.866,29.515
3.623,-0.499,-117.948,26.586
3.862,-0.048,-117.972,29.502
4.167,0.716,-117.566,29.115
4.159,0.745,-117.588,29.473
4.081,0.565,-117.582,1.012
4.313,0.721,-117.785,26.009
4.325,0.529,-117.784,29.437
3.992,0.667,-117.764,40.989
4.354,0.644,-117.987,29.469
4.210,0.516,-117.976,25.950
4.167,0.491,-117.973,59.919
4.244,0.965,-118.002,19.970
-7.529,1.401,-117.614,50.600
-6.958,1.236,-117.638,26.469
-7.435,1.268,-117.722,57.980
-7.233,1.205,-117.703,28.971
-7.097,1.338,-117.705,25.955
-7.563,1.183,-117.761,29.472
-7.149,1.020,-117.713,25.966
-7.512,1.258,-117.760,25.969
-7.144,1.521,-117.724,30.017
-7.181,1.173,-117.738,28.994
-6.947,1.246,-117.724,26.492
-7.228,0.969,-117.837,25.948
-7.393,1.229,-117.909,25.968
-7.446,1.366,-117.932,1.014
-7.275,1.493,-117.968,28.948
-6.676,1.471,-117.550,29.465
-6.643,1.014,-117.562,25.966
-6.626,1.032,-117.658,25.962
-6.910,1.506,-117.698,26.462
-6.692,1.380,-117.740,29.972
-6.606,1.451,-117.788,29.726
-6.615,1.106,-117.830,52.729
3.804,1.542,-117.708,29.477
3.720,1.138,-117.701,28.972
3.465,1.244,-117.937,29.472
4.427,1.248,-117.614,58.218
4.186,1.114,-117.596,28.998
4.209,1.137,-117.604,57.981
4.498,1.194,-117.745,26.466
4.047,1.513,-117.722,26.024
4.198,1.476,-117.783,29.473
4.848,1.105,-117.486,29.462
4.613,1.053,-117.623,29.477
4.698,1.455,-117.638,57.950
4.583,1.549,-117.693,29.948
5.035,1.362,-117.751,29.995
4.994,1.098,-117.772,29.453
4.621,1.382,-117.758,25.999
4.937,1.406,-117.842,0.071
4.640,1.294,-117.920,28.963
4.810,1.047,-118.004,25.967
4.591,1.099,-117.999,1.009
4.585,1.366,-118.033,1.008
4.498,1.622,-117.609,29.463
4.544,1.635,-117.624,25.966
4.340,1.690,-117.669,29.461
4.531,1.677,-117.692,24.973
4.130,1.735,-117.720,26.942
4.157,1.708,-117.734,29.488
4.023,1.948,-117.784,29.459
4.526,1.617,-117.827,29.461
4.331,1.641,-117.845,26.015
4.199,1.886,-117.898,25.962
4.289,1.963,-117.947,29.477
4.271,1.631,-118.001,25.948
-9.498,3.749,-117.499,29.502
-9.274,3.623,-117.483,25.971
-9.310,3.882,-117.517,28.977
-9.493,3.904,-117.680,1.010
-9.144,3.891,-117.688,11.858
-9.313,3.642,-117.703,25.959
-9.425,3.884,-117.770,25.969
-9.332,4.077,-117.810,89.286
-9.395,3.670,-117.872,28.998
-9.397,3.840,-117.905,57.944
-9.150,4.034,-117.888,0.305
-9.307,3.584,-117.969,29.476
-9.109,3.591,-117.997,29.477
-8.876,3.739,-117.558,28.946
-8.881,3.530,-117.704,1.009
-8.853,3.729,-117.719,2.017
-8.880,3.584,-117.800,28.953
-8.879,3.868,-117.835,29.037
-8.511,3.964,-117.802,28.968
-8.738,3.987,-117.835,28.958
-8.701,4.050,-117.900,28.963
-8.776,3.650,-117.902,29.487
-8.631,3.783,-117.897,29.457
6.635,5.496,-117.540,29.450
6.752,5.492,-117.558,25.983
6.739,5.186,-117.586,25.972
6.705,5.477,-117.632,25.995
6.991,5.469,-117.681,29.486
7.031,5.378,-117.722,29.471
6.933,5.076,-117.717,25.989
6.603,5.362,-117.924,29.514
6.568,5.301,-117.980,25.972
0.383,7.363,-117.595,29.464
0.244,7.475,-117.640,25.971
0.223,7.301,-117.777,25.987
0.188,7.043,-117.775,29.453
0.351,7.458,-117.824,29.469
0.572,7.280,-117.817,29.482
0.592,7.263,-117.822,29.474
0.391,7.187,-117.820,29.473
0.399,7.201,-117.878,29.992
0.124,7.403,-117.963,2.490
0.038,7.271,-118.011,28.969
0.032,7.205,-118.018,25.964
-4.590,-9.006,-117.087,25.965
-4.742,-8.614,-117.055,25.978
-4.512,-8.848,-117.144,26.100
-4.903,-9.014,-117.228,1.012
-5.092,-8.726,-117.232,28.984
-5.043,-8.918,-117.275,152.850
-4.649,-8.460,-117.233,1.024
-4.521,-8.587,-117.265,28.970
-4.841,-8.906,-117.362,25.966
-4.541,-8.999,-117.353,25.960
-4.970,-8.630,-117.357,29.455
-4.910,-8.561,-117.347,28.968
-1.479,-7.676,-117.026,28.955
-0.975,-7.789,-117.037,29.966
-1.351,-8.006,-117.079,25.971
-1.072,-7.674,-117.036,25.962
-1.272,-7.445,-117.079,25.951
-1.477,-7.957,-117.162,25.974
-1.019,-7.786,-117.165,26.984
-1.382,-7.904,-117.279,30.800
